student_token,major,rank,resource_type,resource_id,resource_title,resource_url,als_score
stu_66d64493edc58b11,Công nghệ nghệ thuật - ArtTech,8,tiki_book,TIKI_273429543,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,0.7056
stu_66d64493edc58b11,Công nghệ nghệ thuật - ArtTech,9,tiki_book,TIKI_209379477,Combo 2Q Quản Trị Nhân Sự: Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp + Cẩm Nang Quản Lý - Quản Trị Những Thách Thức Trong Quản Lý - Harvard Business Review,https://tiki.vn/combo-2q-quan-tri-nhan-su-ky-nang-quan-ly-nhan-su-chuyen-nghiep-cam-nang-quan-ly-quan-tri-nhung-thach-thuc-trong-quan-ly-harvard-business-review-p209379477.html?spid=209379478,0.7055
stu_66d64493edc58b11,Công nghệ nghệ thuật - ArtTech,10,ueh_repository,REPO_UEH_62721,Thực trạng ứng dụng ERP vào quản trị nhân sự tại Công ty Tài chính TNHH HD SAISON,https://digital.lib.ueh.edu.vn/handle/UEH/62721,0.6784
stu_66f0c7c5173b6af9,Quản trị kinh doanh,1,tiki_book,TIKI_185044605,Quản trị chiến lược ( Strategic Management),https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606,0.9139
stu_66f0c7c5173b6af9,Quản trị kinh doanh,2,tiki_book,TIKI_187791770,Quản trị học (Tái bản 2022),https://tiki.vn/quan-tri-hoc-tai-ban-2022-p187791770.html?spid=187791771,0.8937
stu_66f0c7c5173b6af9,Quản trị kinh doanh,3,tiki_book,TIKI_166192406,Mô Hình Đất Nền Địa Kỹ Thuật Ứng Dụng Trong Plaxis Software - Tập 1,https://tiki.vn/sach-mo-hinh-dat-nen-dia-ky-thuat-ung-dung-trong-plaxis-software-tap-1-p166192406.html?spid=177136415,0.8933
stu_66f0c7c5173b6af9,Quản trị kinh doanh,4,ueh_repository,REPO_UEH_62665,Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thành quả hoạt động tại các doanh nghiệp sản xuất – nghiên cứu ở khu vực Đông Nam Bộ -Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62665,0.8886
stu_66f0c7c5173b6af9,Quản trị kinh doanh,5,tiki_book,TIKI_198215131,"UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng",https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132,0.8842
stu_66f0c7c5173b6af9,Quản trị kinh doanh,6,tiki_book,TIKI_273429543,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,0.8784
stu_66f0c7c5173b6af9,Quản trị kinh doanh,7,tiki_book,TIKI_209379477,Combo 2Q Quản Trị Nhân Sự: Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp + Cẩm Nang Quản Lý - Quản Trị Những Thách Thức Trong Quản Lý - Harvard Business Review,https://tiki.vn/combo-2q-quan-tri-nhan-su-ky-nang-quan-ly-nhan-su-chuyen-nghiep-cam-nang-quan-ly-quan-tri-nhung-thach-thuc-trong-quan-ly-harvard-business-review-p209379477.html?spid=209379478,0.8783
stu_66f0c7c5173b6af9,Quản trị kinh doanh,8,tiki_book,TIKI_11860704,Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số ( Tặng Kèm Sổ Tay),https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705,0.8684
stu_66f0c7c5173b6af9,Quản trị kinh doanh,9,tiki_book,TIKI_274890405,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,0.8508
stu_66f0c7c5173b6af9,Quản trị kinh doanh,10,ueh_repository,REPO_UEH_62721,Thực trạng ứng dụng ERP vào quản trị nhân sự tại Công ty Tài chính TNHH HD SAISON,https://digital.lib.ueh.edu.vn/handle/UEH/62721,0.8445
stu_6706bb59e586ca37,Tài chính,1,ueh_repository,REPO_UEH_62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,0.9853
stu_6706bb59e586ca37,Tài chính,2,tiki_book,TIKI_197857892,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,0.9833
stu_6706bb59e586ca37,Tài chính,3,tiki_book,TIKI_91515694,Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2022),https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695,0.9579
stu_6706bb59e586ca37,Tài chính,4,ueh_repository,REPO_UEH_62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,0.9489
stu_6706bb59e586ca37,Tài chính,5,ueh_repository,REPO_UEH_61442,Tác động của sự tham gia của kế toán vào quá trình ra quyết định chiến lược đến việc vận dụng thông tin kế toán quản trị nhằm nâng cao hiệu quả tài chính cho doanh nghiệp Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61442,0.9474
stu_6706bb59e586ca37,Tài chính,6,tiki_book,TIKI_274411010,Ứng Dụng Phân Tích Báo Cáo Tài Chính Và Định Giá Doanh Nghiệp Trong Thực Tiễn,https://tiki.vn/sach-ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274411010.html?spid=274411011,0.9416
stu_6706bb59e586ca37,Tài chính,7,tiki_book,TIKI_273024271,The Finance Book - Tài Chính Doanh Nghiệp,https://tiki.vn/the-finance-book-tai-chinh-doanh-nghiep-p273024271.html?spid=273024272,0.9295
stu_6706bb59e586ca37,Tài chính,8,tiki_book,TIKI_531592,Thị Trường Tài Chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,0.9248
stu_6706bb59e586ca37,Tài chính,9,ueh_repository,REPO_UEH_62670,Phân tích triển vọng và định giá doanh nghiệp tại tập đoàn Vingroup,https://digital.lib.ueh.edu.vn/handle/UEH/62670,0.9216
stu_6706bb59e586ca37,Tài chính,10,ueh_repository,REPO_UEH_61101,Giải pháp tài chính trong quản lý vốn lưu động nhằm nâng cao hiệu quả hoạt động tại Công ty Cổ phần QH Plus giai đoạn năm 2020 – 2025,https://digital.lib.ueh.edu.vn/handle/UEH/61101,0.9167
stu_67629aaf94f94480,Công nghệ thông tin,1,tiki_book,TIKI_279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,0.9971
stu_67629aaf94f94480,Công nghệ thông tin,2,ueh_repository,REPO_UEH_62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,0.9548
stu_67629aaf94f94480,Công nghệ thông tin,3,tiki_book,TIKI_273585809,Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,0.8821
stu_67629aaf94f94480,Công nghệ thông tin,4,ueh_repository,REPO_UEH_62539,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,https://digital.lib.ueh.edu.vn/handle/UEH/62539,0.88
stu_67629aaf94f94480,Công nghệ thông tin,5,tiki_book,TIKI_271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,0.8683
stu_67629aaf94f94480,Công nghệ thông tin,6,tiki_book,TIKI_279380903,Giáo trình Thị giác máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,0.8363
stu_67629aaf94f94480,Công nghệ thông tin,7,tiki_book,TIKI_5929511,Cố Định Một Đám Mây,https://tiki.vn/sach-co-dinh-mot-dam-may-p5929511.html?spid=5929513,0.8256
stu_67629aaf94f94480,Công nghệ thông tin,8,tiki_book,TIKI_7164855,Cơ Sở Dữ Liệu Quan Hệ & Ứng Dụng,https://tiki.vn/sach-co-so-du-lieu-quan-he-ung-dung-p7164855.html?spid=188782912,0.7914
stu_67629aaf94f94480,Công nghệ thông tin,9,ueh_repository,REPO_UEH_63406,Các nhân tố ảnh hưởng đến nhu cầu sử dụng dịch vụ kế toán của các doanh nghiệp dùng kế toán đám mây trên địa bàn TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63406,0.7805
stu_67629aaf94f94480,Công nghệ thông tin,10,ueh_repository,REPO_UEH_62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,0.7741
stu_677b96bbdd30b075,Công nghệ Tài chính,1,ueh_repository,REPO_UEH_62541,Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain,https://digital.lib.ueh.edu.vn/handle/UEH/62541,0.8249
stu_677b96bbdd30b075,Công nghệ Tài chính,2,tiki_book,TIKI_269955449,- Giáo trình cấu trúc dữ liệu và giải thuật,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450,0.8142
stu_677b96bbdd30b075,Công nghệ Tài chính,3,tiki_book,TIKI_5563321,"Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng?",https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533,0.8048
stu_677b96bbdd30b075,Công nghệ Tài chính,4,tiki_book,TIKI_202028583,Phân Tích Dữ Liệu Với R (Tái Bản 2022),https://tiki.vn/sach-phan-tich-du-lieu-voi-r-tai-ban-2022-p202028583.html?spid=247795504,0.7839
stu_677b96bbdd30b075,Công nghệ Tài chính,5,ueh_repository,REPO_UEH_61159,Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt Nam chi nhánh Cần Thơ,https://digital.lib.ueh.edu.vn/handle/UEH/61159,0.7687
stu_677b96bbdd30b075,Công nghệ Tài chính,6,tiki_book,TIKI_277181136,Quản lý rủi ro nợ công ở Nhật Bản,https://tiki.vn/quan-ly-rui-ro-no-cong-o-nhat-ban-p277181136.html?spid=277181137,0.7507
stu_677b96bbdd30b075,Công nghệ Tài chính,7,tiki_book,TIKI_2287441,​Fintech 4.0 - Những Điển Hình Thành Công Trong Cuộc Cách Mạng Công Nghệ Tài Chính,https://tiki.vn/sach-fintech-4-0-nhung-dien-hinh-thanh-cong-trong-cuoc-cach-mang-cong-nghe-tai-chinh-p2287441.html?spid=2287663,0.7294
stu_677b96bbdd30b075,Công nghệ Tài chính,8,tiki_book,TIKI_279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,0.72
stu_677b96bbdd30b075,Công nghệ Tài chính,9,ueh_repository,REPO_UEH_62533,Rủi ro an ninh mạng trong hoạt động ngân hàng số: trường hợp Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62533,0.6971
stu_677b96bbdd30b075,Công nghệ Tài chính,10,ueh_repository,REPO_UEH_63620,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620,0.6966
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,1,tiki_book,TIKI_277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,0.9574
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,2,ueh_repository,REPO_UEH_62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,0.9403
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,3,ueh_repository,REPO_UEH_61148,Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau,https://digital.lib.ueh.edu.vn/handle/UEH/61148,0.8574
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,4,ueh_repository,REPO_UEH_63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,0.8431
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,5,tiki_book,TIKI_276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,0.8299
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,6,ueh_repository,REPO_UEH_63148,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,0.8153
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,7,ueh_repository,REPO_UEH_62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,0.794
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,8,tiki_book,TIKI_279286687,- Đơn Vị Hành Chính Việt Nam - Sau Sắp Xếp Và Vận Hành Chính Quyền Địa Phương Hai Cấp,https://tiki.vn/sach-don-vi-hanh-chinh-viet-nam-sau-sap-xep-va-van-hanh-chinh-quyen-dia-phuong-hai-cap-p279286687.html?spid=279286688,0.773
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,9,tiki_book,TIKI_275873742,"Tây Ban Nha Ấn Tượng Kiến Trúc Xưa Và Nay (In màu) - Đặng Thái Hoàng, Bùi Phương Nga",https://tiki.vn/tay-ban-nha-an-tuong-kien-truc-xua-va-nay-in-mau-dang-thai-hoang-bui-phuong-nga-p275873742.html?spid=275873743,0.7289
stu_67837bfa7f5f86f2,Kiến trúc và thiết kế đô thị thông minh,10,tiki_book,TIKI_53259393,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,0.7247
stu_678d59e2c6f3d01a,Quản lý công,1,tiki_book,TIKI_168780451,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,0.9111
stu_678d59e2c6f3d01a,Quản lý công,2,tiki_book,TIKI_277165601,CFO Quản Trị Tài Chính Công Ty Cổ Phần,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,0.9068
stu_678d59e2c6f3d01a,Quản lý công,3,ueh_repository,REPO_UEH_61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",https://digital.lib.ueh.edu.vn/handle/UEH/61534,0.9064
stu_678d59e2c6f3d01a,Quản lý công,4,tiki_book,TIKI_94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,0.8911
stu_678d59e2c6f3d01a,Quản lý công,5,ueh_repository,REPO_UEH_62794,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/62794,0.8862
stu_678d59e2c6f3d01a,Quản lý công,6,tiki_book,TIKI_533036,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,0.8633
stu_678d59e2c6f3d01a,Quản lý công,7,ueh_repository,REPO_UEH_62646,Các nhân tố ảnh hưởng đến tính minh bạch của thông tin trên báo cáo tài chính của các công ty niêm yết có vốn đầu tư nước ngoài trên Sàn Giao dịch Chứng khoán TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/62646,0.8496
stu_678d59e2c6f3d01a,Quản lý công,8,ueh_repository,REPO_UEH_61090,Nâng cao chất lượng dịch vụ công nghệ thông tin của Trung tâm Phần mềm Viettel 1 - chi nhánh Tập đoàn Công nghiệp - Viễn thông Quân đội,https://digital.lib.ueh.edu.vn/handle/UEH/61090,0.833
stu_678d59e2c6f3d01a,Quản lý công,9,ueh_repository,REPO_UEH_63321,Nghiên cứu sự ảnh hưởng của các áp lực công việc đối với hành vi bán hàng phi đạo đức trường hợp ngành bảo hiểm nhân thọ tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63321,0.8215
stu_678d59e2c6f3d01a,Quản lý công,10,tiki_book,TIKI_201855074,405 Tình huống kế toán tài chính (Tái bản lần 3),https://tiki.vn/405-tinh-huong-ke-toan-tai-chinh-tai-ban-lan-3-p201855074.html?spid=201855075,0.7872
stu_67a8b54e1c35865c,Kinh doanh quốc tế,1,ueh_repository,REPO_UEH_63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,0.9307
stu_67a8b54e1c35865c,Kinh doanh quốc tế,2,ueh_repository,REPO_UEH_62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,0.9191
stu_67a8b54e1c35865c,Kinh doanh quốc tế,3,tiki_book,TIKI_243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,0.8647
stu_67a8b54e1c35865c,Kinh doanh quốc tế,4,tiki_book,TIKI_197857892,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,0.8445
stu_67a8b54e1c35865c,Kinh doanh quốc tế,5,tiki_book,TIKI_447075,Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản),https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807,0.8303
stu_67a8b54e1c35865c,Kinh doanh quốc tế,6,tiki_book,TIKI_276353637,- Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất),https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383,0.8095
stu_67a8b54e1c35865c,Kinh doanh quốc tế,7,tiki_book,TIKI_273136011,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,0.76
stu_67a8b54e1c35865c,Kinh doanh quốc tế,8,ueh_repository,REPO_UEH_62140,Giải pháp nâng cao chất lượng dịch vụ tín dụng tại Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam – chi nhánh Thành Đô,https://digital.lib.ueh.edu.vn/handle/UEH/62140,0.7388
stu_67a8b54e1c35865c,Kinh doanh quốc tế,9,tiki_book,TIKI_273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,0.6997
